0,instantaneous_scfh,instantaneous_kgh,instantaneous_scfh_CH4,mole_frac,moving_kgh,moving_scfh,moving_scfh_CH4
2021-10-18 17:29:16+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.99137687138403,23037.881666666774,22162.442163333242
2021-10-18 17:29:17+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.9444341269949,23035.33700000011,22159.994193999908
2021-10-18 17:29:18+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.8974913826058,23032.79233333344,22157.546224666577
2021-10-18 17:29:19+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.85054863821665,23030.24766666677,22155.098255333243
2021-10-18 17:29:20+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.8036058938275,23027.703000000107,22152.65028599991
2021-10-18 17:29:21+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.7566631494384,23025.15833333344,22150.202316666575
2021-10-18 17:29:22+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.7097204050493,23022.613666666773,22147.75434733324
2021-10-18 17:29:23+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.6627776606602,23020.069000000105,22145.30637799991
2021-10-18 17:29:24+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.61583491627107,23017.52433333344,22142.858408666576
2021-10-18 17:29:25+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.56889217188194,23014.97966666677,22140.41043933324
2021-10-18 17:29:26+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.51335494110634,23011.969111111215,22137.5142848888
2021-10-18 17:29:27+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.4578177103307,23008.958555555662,22134.618130444353
2021-10-18 17:29:28+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.4022804795551,23005.948000000106,22131.721975999906
2021-10-18 17:29:29+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.3467432487795,23002.937444444553,22128.825821555463
2021-10-18 17:29:30+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.2912060180039,22999.926888888996,22125.929667111017
2021-10-18 17:29:31+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.2600748328767,22998.23933333344,22124.306238666573
2021-10-18 17:29:32+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.22894364774953,22996.551777777884,22122.682810222126
2021-10-18 17:29:33+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.1978124626223,22994.864222222324,22121.059381777683
2021-10-18 17:29:34+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.1666812774952,22993.176666666768,22119.435953333235
2021-10-18 17:29:35+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.13555009236796,22991.489111111212,22117.81252488879
2021-10-18 17:29:36+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.1044189072408,22989.801555555656,22116.189096444345
2021-10-18 17:29:37+00:00,23024.45,424.7435961685861,22149.5209,0.962,424.0732877221136,22988.1140000001,22114.5656679999
2021-10-18 17:29:38+00:00,22937.22,423.1344205359961,22065.60564,0.962,424.0242768077354,22985.457222222318,22112.009847777677
2021-10-18 17:29:39+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.98092927658786,22983.10744444454,22109.749361555456
2021-10-18 17:29:40+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.93758174544024,22980.757666666763,22107.488875333234
2021-10-18 17:29:41+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.8942342142926,22978.407888888985,22105.228389111013
2021-10-18 17:29:42+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.85671814361956,22976.37422222232,22103.27200177768
2021-10-18 17:29:43+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.8192020729465,22974.340555555653,22101.315614444346
2021-10-18 17:29:44+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.78686975044207,22972.587888888986,22099.62954911101
2021-10-18 17:29:45+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.7545374279377,22970.83522222232,22097.94348377768
2021-10-18 17:29:46+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.71117349901016,22968.484555555653,22095.682142444344
2021-10-18 17:29:47+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.6678095700826,22966.133888888984,22093.42080111101
2021-10-18 17:29:48+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.6244456411551,22963.78322222232,22091.159459777675
2021-10-18 17:29:49+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.59911517066513,22962.410111111207,22089.838526888783
2021-10-18 17:29:50+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.5833466555753,22961.55533333343,22089.016230666562
2021-10-18 17:29:51+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.5675781404856,22960.700555555653,22088.19393444434
2021-10-18 17:29:52+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.55180962539583,22959.845777777875,22087.371638222117
2021-10-18 17:29:53+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.53604111030603,22958.991000000096,22086.549341999897
2021-10-18 17:29:54+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.5202725952163,22958.13622222232,22085.727045777676
2021-10-18 17:29:55+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.50450408012654,22957.281444444543,22084.904749555455
2021-10-18 17:29:56+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.4887355650368,22956.426666666768,22084.08245333323
2021-10-18 17:29:57+00:00,22937.22,423.1344205359961,22065.60564,0.962,423.47752973220224,22955.819222222322,22083.498091777674
